Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
10,8h,0.017999,6.944757,55.558056,2.387695,1.000000,1.000000,3,240,0,240,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,12h,0.018017,6.937917,55.503336,2.387695,1.000000,1.000000,3,161,0,161,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,24h,0.018035,6.930957,55.447656,2.387695,1.000000,1.000000,3,81,0,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,15m,0.016255,7.689714,61.517713,6.191406,1.000000,1.000000,3,7684,0,7684,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,30m,0.017063,7.325694,58.605553,6.191406,1.000000,1.000000,3,3839,0,3839,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,1h,0.017498,7.143714,57.149712,6.191406,1.000000,1.000000,3,1918,0,1918,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,2h,0.017723,7.052814,56.422513,6.191406,1.000000,1.000000,3,959,0,959,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,4h,0.017838,7.007394,56.059153,6.191406,1.000000,1.000000,3,480,0,480,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,8h,0.017896,6.984774,55.878192,6.191406,1.000000,1.000000,3,241,0,241,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,12h,0.017915,6.977214,55.817712,6.191406,1.000000,1.000000,3,161,0,161,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,24h,0.017935,6.969654,55.757233,6.191406,1.000000,1.000000,3,81,0,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,15m,0.016150,7.739984,61.919869,5.068359,1.000000,1.000000,4,7690,0,7690,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,30m,0.017020,7.344404,58.755229,5.068359,1.000000,1.000000,4,3837,0,3837,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,1h,0.017488,7.147664,57.181309,5.068359,1.000000,1.000000,4,1920,0,1920,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,2h,0.017733,7.049144,56.393149,5.068359,1.000000,1.000000,4,960,0,960,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,4h,0.017857,7.000064,56.000509,5.068359,1.000000,1.000000,4,482,0,482,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,8h,0.017920,6.975464,55.803709,5.068359,1.000000,1.000000,4,242,0,242,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,12h,0.017941,6.967304,55.738429,5.068359,1.000000,1.000000,4,163,0,163,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,24h,0.017962,6.959024,55.672189,5.068359,1.000000,1.000000,4,82,0,82,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,15m,0.016521,7.565972,60.527774,2.451172,1.000000,1.000000,4,7687,0,7687,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,30m,0.017253,7.245032,57.960254,2.451172,1.000000,1.000000,4,3840,0,3840,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,1h,0.017644,7.084712,56.677694,2.451172,1.000000,1.000000,4,1919,0,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,2h,0.017845,7.004672,56.037374,2.451172,1.000000,1.000000,4,960,0,960,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,4h,0.017948,6.964652,55.717214,2.451172,1.000000,1.000000,4,481,0,481,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,8h,0.018000,6.944612,55.556894,2.451172,1.000000,1.000000,4,241,0,241,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,12h,0.018017,6.938012,55.504094,2.451172,1.000000,1.000000,4,162,0,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,24h,0.018034,6.931352,55.450814,2.451172,1.000000,1.000000,4,82,0,82,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,15m,0.016548,7.553969,60.431751,6.254883,1.000000,1.000000,4,7687,0,7687,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,30m,0.017223,7.257929,58.063431,6.254883,1.000000,1.000000,4,3839,0,3839,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,1h,0.017581,7.110149,56.881191,6.254883,1.000000,1.000000,4,1918,0,1918,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,2h,0.017765,7.036349,56.290791,6.254883,1.000000,1.000000,4,959,0,959,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,4h,0.017858,6.999569,55.996551,6.254883,1.000000,1.000000,4,481,0,481,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,8h,0.017906,6.981089,55.848711,6.254883,1.000000,1.000000,4,241,0,241,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,12h,0.017921,6.975029,55.800231,6.254883,1.000000,1.000000,4,162,0,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,24h,0.017937,6.968789,55.750311,6.254883,1.000000,1.000000,4,81,0,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,15m,0.016771,7.453534,59.628271,6.567383,1.000000,1.000000,4,7686,0,7686,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,30m,0.017338,7.209394,57.675151,6.567383,1.000000,1.000000,4,3839,0,3839,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,1h,0.017637,7.087534,56.700271,6.567383,1.000000,1.000000,4,1919,0,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,2h,0.017789,7.026634,56.213071,6.567383,1.000000,1.000000,4,960,0,960,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,4h,0.017867,6.996214,55.969711,6.567383,1.000000,1.000000,4,481,0,481,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,8h,0.017906,6.980974,55.847791,6.567383,1.000000,1.000000,4,241,0,241,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,12h,0.017919,6.975994,55.807951,6.567383,1.000000,1.000000,4,162,0,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,24h,0.017932,6.970834,55.766671,6.567383,1.000000,1.000000,4,81,0,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,15m,0.016829,7.427469,59.419749,6.630859,1.000000,1.000000,5,7686,0,7686,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,30m,0.017369,7.196649,57.573189,6.630859,1.000000,1.000000,5,3839,0,3839,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,1h,0.017652,7.081449,56.651589,6.630859,1.000000,1.000000,5,1919,0,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,2h,0.017796,7.023909,56.191269,6.630859,1.000000,1.000000,5,960,0,960,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,4h,0.017869,6.995229,55.961829,6.630859,1.000000,1.000000,5,482,0,482,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,8h,0.017906,6.980829,55.846629,6.630859,1.000000,1.000000,5,242,0,242,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,12h,0.017918,6.976089,55.808709,6.630859,1.000000,1.000000,5,163,0,163,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,24h,0.017931,6.971229,55.769829,6.630859,1.000000,1.000000,5,82,0,82,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
