construction,event_throughput_raw,event_throughput_normalized,cpu_cores_per_event_raw,cpu_cores_per_event_normalized,memory_mb_per_event_raw,memory_mb_per_event_normalized,cpu_utilization_raw,cpu_utilization_normalized,memory_occupancy_raw,memory_occupancy_normalized,total_turnaround_time_raw,total_turnaround_time_normalized,wall_time_per_event_raw,wall_time_per_event_normalized,network_transfer_mb_per_event_raw,network_transfer_mb_per_event_normalized,total_write_remote_mb_raw,total_write_remote_mb_normalized,weighted_score
31,0.006296316976581785,0.9991280727395647,0.003752,0.9993368700265252,7.4884,0.044660194174756584,1.0,1.0,0.9732876712328767,0.40371545391310326,319763.48193359375,0.01740280773637072,40.54353850097031,0.8831549035895813,5.2020264840625,0.1568657272451791,13381152.34375,0.0,0.5443978792573333
32,0.006296316976581785,0.9991280727395647,0.003752,0.9993368700265252,7.2976,0.9708737864077659,1.0,1.0,1.0,1.0,319763.48193359375,0.01740280773637072,40.54353850097031,0.8831549035895813,5.2020264840625,0.1568657272451791,13381152.34375,0.0,0.822261956927236
33,0.0035463725669951035,0.11368803193006254,0.0066552,0.19717064544650753,7.4496,0.23300970873786384,0.9001331557922769,0.6001042399231764,0.9784049838310824,0.5179463937314758,226633.9233203125,0.6453221006837722,40.56355818707812,0.7701241749515026,4.104052578125,0.4024781978203449,10302734.375,0.34442708390240706,0.23228735220539287
34,0.0035463725669951035,0.11368803193006254,0.0066552,0.19717064544650753,7.3032,0.9436893203883472,0.9001331557922769,0.6001042399231764,0.9998335552596538,0.9962845460868972,226633.9233203125,0.6453221006837722,40.56355818707812,0.7701241749515026,4.104052578125,0.4024781978203449,10302734.375,0.34442708390240706,0.4454912357005379
35,0.0035463551006954435,0.11368240804871065,0.0066592,0.19606542882404962,7.3072,0.9242718446601941,0.9001331557922769,0.6001042399231764,0.9998335552596538,0.9962845460868972,238794.7162890625,0.5633288362861005,40.559527454164055,0.7928816085980105,4.508860888671875,0.3119241612215584,10302734.375,0.34442708390240706,0.4212224958993269
36,0.0035463551006954435,0.11368240804871065,0.0066592,0.19606542882404962,7.3048,0.9359223300970859,0.9001331557922769,0.6001042399231764,0.9998335552596538,0.9962845460868972,238794.7162890625,0.5633288362861005,40.559527454164055,0.7928816085980105,4.508860888671875,0.3119241612215584,10302734.375,0.34442708390240706,0.4247176415303945
37,0.006294494326098682,0.9985412071605684,0.003752,0.9993368700265252,7.2988,0.96504854368932,1.0,1.0,1.0,1.0,274783.7900390625,0.3206751173227085,40.55309951304688,0.8291736295719655,3.38253944140625,0.5638778659760441,7521777.34375,0.6555729160975929,0.9017994387420761
38,0.006294494326098682,0.9985412071605684,0.003752,0.9993368700265252,7.2928,0.994174757281554,1.0,1.0,1.0,1.0,274783.7900390625,0.3206751173227085,40.55309951304688,0.8291736295719655,3.38253944140625,0.5638778659760441,7521777.34375,0.6555729160975929,0.9105373028197462
39,0.00629770730709831,0.999575737901449,0.003752,0.9993368700265252,7.444,0.26019417475728257,1.0,1.0,0.9785714285714285,0.5216618476445761,277922.478515625,0.29951273796290534,40.5347790039,0.9326108406621163,5.204186005546875,0.15638265073109336,13381152.34375,0.0,0.6090509911616508
40,0.00629770730709831,0.999575737901449,0.003752,0.9993368700265252,7.2964,0.9766990291262119,1.0,1.0,1.0,1.0,277922.478515625,0.29951273796290534,40.5347790039,0.9326108406621163,5.204186005546875,0.15638265073109336,13381152.34375,0.0,0.8240024474723296
41,0.006298374703705389,0.9997906294014184,0.0037552,0.9984526967285587,7.2956,0.9805825242718426,1.0,1.0,1.0,1.0,319427.65234375,0.019667114383427355,40.53027190609688,0.9580578204991737,5.6032481564062495,0.06711400759159991,13381152.34375,0.0,0.807091493698724
42,0.003546504238660122,0.11373042819234362,0.0066616,0.19540229885057467,7.3048,0.9359223300970859,0.9167776298268975,0.6667535332693139,0.9998612960497115,0.9969037884057486,261348.221171875,0.41126346573808875,40.55393369146874,0.8244638756662657,4.65719091796875,0.2787433135173636,10302734.375,0.34442708390240706,0.4178921370262396
43,0.006294271478461701,0.998469453629808,0.0037544,0.9986737400530503,7.294,0.9883495145631082,1.0,1.0,1.0,1.0,274782.046875,0.3206868704799436,40.556235034531255,0.8114705409156048,3.5326586796875,0.5302967792163933,7521777.34375,0.6555729160975929,0.9018602229540877
44,0.00629779427254949,0.9996037394466343,0.0037528,0.9991158267020336,7.4456,0.2524271844660213,1.0,1.0,0.9821428571428572,0.6013848730371488,319786.0078125,0.01725092863196558,40.53401781874375,0.9369084761183412,5.3527443746875,0.12315072429647428,13381152.34375,0.0,0.6000137960990382
45,0.00629779427254949,0.9996037394466343,0.0037528,0.9991158267020336,7.298,0.9689320388349506,1.0,1.0,1.0,1.0,319786.0078125,0.01725092863196558,40.53401781874375,0.9369084761183412,5.3527443746875,0.12315072429647428,13381152.34375,0.0,0.814965252409717
46,0.00629837792391163,0.9997916662585766,0.0037576,0.997789566755084,7.304,0.9398058252427166,1.0,1.0,1.0,1.0,322344.5712890625,0.0,40.53060247445625,0.9561914384628378,5.7531002071875,0.03359268963121373,13381152.34375,0.0,0.7879554887772983
47,0.00629837792391163,0.9997916662585766,0.0037576,0.997789566755084,7.3052,0.9339805825242706,1.0,1.0,1.0,1.0,322344.5712890625,0.0,40.53060247445625,0.9561914384628378,5.7531002071875,0.03359268963121373,13381152.34375,0.0,0.7862079159617644
48,0.006299024953841553,1.0,0.0037552,0.9984526967285587,7.2992,0.9631067961165046,1.0,1.0,1.0,1.0,318309.9375,0.027203225633762717,40.522843224724994,1.0,5.903271314375,0.0,13381152.34375,0.0,0.788467847853519
