data_transfer_rate_mbps,rate_dir,workflow_type,composition_number,event_throughput,wall_time_per_event,cpu_time_per_event,network_transfer_mb_per_event,cpu_utilization,memory_occupancy,total_groups,job_overhead_secs_mean,job_overhead_secs_std,job_overhead_cpu_time_mean,job_overhead_cpu_time_std,job_overhead_sample_count
10,10MBps,fork_hetero,19,0.000418,39.078727,2392.818692,2.803633,0.760363,0.796118,4,490.088563,2115.871569,21222.846571,16207.852727,4476
10,10MBps,fork_hetero,20,0.001374,39.147342,727.733964,3.916016,0.832947,0.960881,4,566.862081,588.610346,17780.964944,31456.971953,4475
10,10MBps,fork_hetero,21,0.001644,39.215906,608.406091,5.000898,0.914511,0.914998,4,643.470216,2131.186960,17526.358170,35689.803122,4475
10,10MBps,fork_hetero,22,0.001374,39.147342,727.733964,3.916016,0.832947,0.960881,4,566.862081,588.610346,17780.964944,31456.971953,4475
10,10MBps,fork_hetero,23,0.001644,39.215906,608.406091,5.000898,0.914511,0.914998,4,643.470216,2131.186960,17526.358170,35689.803122,4475
10,10MBps,fork_hetero,24,0.001411,39.138582,708.863622,3.916016,0.798415,0.923442,4,557.074372,551.271958,16808.516620,30195.427298,4475
10,10MBps,fork_hetero,25,0.001411,39.138582,708.863622,3.916016,0.798415,0.923442,4,557.074372,551.271958,16808.516620,30195.427298,4475
10,10MBps,fork_hetero,26,0.001542,39.169724,648.395840,4.306641,0.788628,0.907422,4,591.870461,623.511311,15280.268715,28908.054145,4475
10,10MBps,fork_hetero,27,0.000429,39.066742,2329.590718,3.194258,0.718149,0.751442,4,476.913032,2145.886392,16619.041546,16238.700615,4474
10,10MBps,fork_hetero,28,0.000429,39.019474,2328.808403,2.255859,0.843729,0.874927,5,423.898500,669.675209,15246.205597,1788.447343,4476
10,10MBps,fork_hetero,29,0.000418,39.091564,2391.916044,2.950117,0.842905,0.873818,5,504.427747,2130.943638,21219.887874,16226.375421,4476
10,10MBps,fork_hetero,30,0.000418,39.091564,2391.916044,2.950117,0.842905,0.873818,5,504.427747,2130.943638,21219.887874,16226.375421,4476
10,10MBps,fork_hetero,31,0.001646,39.228742,607.503442,5.147383,0.966224,0.968921,5,657.812605,2145.129299,17523.398813,35697.914044,4475
10,10MBps,fork_hetero,32,0.001646,39.228742,607.503442,5.147383,0.966224,0.968921,5,657.812605,2145.129299,17523.398813,35697.914044,4475
10,10MBps,fork_hetero,33,0.001413,39.151418,707.960974,4.062500,0.873347,0.975676,5,571.416760,604.980513,16805.557263,30204.943309,4475
10,10MBps,fork_hetero,34,0.001413,39.151418,707.960974,4.062500,0.873347,0.975676,5,571.416760,604.980513,16805.557263,30204.943309,4475
10,10MBps,fork_hetero,35,0.001544,39.182561,647.493192,4.453125,0.865518,0.962861,5,606.212849,670.722493,15277.309358,28917.837362,4475
10,10MBps,fork_hetero,36,0.001544,39.182561,647.493192,4.453125,0.865518,0.962861,5,606.212849,670.722493,15277.309358,28917.837362,4475
10,10MBps,fork_hetero,37,0.000429,39.079578,2328.688070,3.340742,0.809135,0.838077,5,491.258626,2160.843199,16616.081527,16256.357980,4474
10,10MBps,fork_hetero,38,0.000429,39.079578,2328.688070,3.340742,0.809135,0.838077,5,491.258626,2160.843199,16616.081527,16256.357980,4474
10,10MBps,fork_hetero,39,0.001699,39.219982,588.633101,5.147383,0.938599,0.938970,5,648.024895,2135.602756,16550.950489,34584.140309,4475
10,10MBps,fork_hetero,40,0.001699,39.219982,588.633101,5.147383,0.938599,0.938970,5,648.024895,2135.602756,16550.950489,34584.140309,4475
10,10MBps,fork_hetero,41,0.001893,39.251125,528.165319,5.538008,0.930769,0.926154,5,682.820985,2153.911293,15022.702584,33454.253838,4475
10,10MBps,fork_hetero,42,0.001547,39.195397,646.590543,4.599609,0.916778,0.999820,6,620.555237,714.534444,15274.350000,28927.616968,4475
10,10MBps,fork_hetero,43,0.000430,39.092415,2327.785421,3.487227,0.869792,0.895833,6,505.604220,2175.602577,16613.121508,16273.995648,4474
10,10MBps,fork_hetero,44,0.001701,39.232819,587.730452,5.293867,0.977679,0.979911,6,662.367284,2149.486056,16547.991131,34592.427013,4475
10,10MBps,fork_hetero,45,0.001701,39.232819,587.730452,5.293867,0.977679,0.979911,6,662.367284,2149.486056,16547.991131,34592.427013,4475
10,10MBps,fork_hetero,46,0.001897,39.263961,527.262670,5.684492,0.971154,0.969231,6,697.163373,2167.447043,15019.743226,33462.685163,4475
10,10MBps,fork_hetero,47,0.001897,39.263961,527.262670,5.684492,0.971154,0.969231,6,697.163373,2167.447043,15019.743226,33462.685163,4475
10,10MBps,fork_hetero,48,0.001900,39.276798,526.360022,5.830977,1.000000,1.000000,7,711.505761,2180.804442,15016.783869,33471.114102,4475
100,100MBps,fork_real,1,0.003267,38.917442,306.096523,1.425781,0.750268,0.986610,2,309.852370,8.836683,2430.782751,188.227569,4477
100,100MBps,fork_real,2,0.003267,38.917442,306.096523,1.425781,0.750268,0.999665,2,309.852370,8.836683,2430.782751,188.227569,4477
100,100MBps,fork_real,3,0.003267,38.917095,306.095134,1.572266,0.833512,0.991073,3,309.464660,7.534605,2429.231908,196.938169,4477
100,100MBps,fork_real,4,0.003267,38.917095,306.095134,1.572266,0.833512,0.999777,3,309.464660,7.534605,2429.231908,196.938169,4477
100,100MBps,fork_real,5,0.003284,38.865639,304.473386,1.572266,0.833513,0.993026,3,252.110230,20.321813,1959.090922,119.616655,4475
100,100MBps,fork_real,6,0.003284,38.865639,304.473386,1.572266,0.833513,0.999775,3,252.110230,20.321813,1959.090922,119.616655,4475
100,100MBps,fork_real,7,0.006423,38.877519,155.694945,2.657148,1.000000,0.991287,3,265.444216,202.620905,1089.567815,1650.113623,4474
100,100MBps,fork_real,8,0.006423,38.877519,155.694945,2.657148,1.000000,1.000000,3,265.444216,202.620905,1089.567815,1650.113623,4474
100,100MBps,fork_real,9,0.003333,38.817141,300.051104,1.962891,0.833518,0.999769,3,197.878582,42.635437,1486.934763,19.953714,4476
100,100MBps,fork_real,10,0.003627,38.795247,275.721752,3.769531,0.833555,0.955202,3,173.460684,69.307746,1119.276257,64.135388,4475
100,100MBps,fork_real,11,0.003627,38.795247,275.721752,3.769531,0.833555,0.999723,3,173.460684,69.307746,1119.276257,64.135388,4475
100,100MBps,fork_real,12,0.003284,38.865291,304.471998,1.718750,0.875135,0.994769,4,251.722346,18.623782,1957.539385,127.281760,4475
100,100MBps,fork_real,13,0.003284,38.865291,304.471998,1.718750,0.875135,0.999831,4,251.722346,18.623782,1957.539385,127.281760,4475
