Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
14,24h,0.006396,9.603990,156.358560,6.653289,0.957933,0.962139,4,119,29,90,29,32.222222,3145288.300708,693244.801416,112451.096191,349476.477856,77027.200157,12494.566243,2300153.627783,88714.600586,46297.353516
15,15m,0.006813,9.893577,146.787733,7.091597,1.000000,0.993750,4,10208,2513,7695,2513,32.657570,128653.918164,12712.236328,3833.994141,9896.455243,977.864333,294.922626,28811.328955,1030.107422,587.246094
15,30m,0.007051,9.496923,141.829626,7.065628,1.000000,0.993750,4,5063,1217,3846,1217,31.643266,91480.809302,22767.218604,5837.451172,7623.400775,1897.268217,486.454264,57643.870239,1940.214844,1175.537109
15,1h,0.007318,9.273876,136.641424,7.021992,1.000000,0.993750,4,2519,590,1929,590,30.585796,74426.953906,40870.707812,8910.058594,6766.086719,3715.518892,810.005327,14473.771094,3760.429687,1691.894531
15,2h,0.007289,9.284082,137.186020,7.023650,1.000000,0.993750,4,1273,307,966,307,31.780538,335589.148438,80781.796875,20793.945312,30508.104403,7343.799716,1890.358665,230485.480957,7447.413086,4702.148438
15,4h,0.007140,9.439411,140.048379,7.115207,1.000000,0.993750,4,655,168,487,168,34.496920,2572247.771484,219716.542969,75896.484375,171483.184766,14647.769531,5059.765625,460940.961914,14834.826172,9404.296875
15,8h,0.007121,9.630703,140.436920,7.150417,1.000000,0.993750,4,338,90,248,90,36.290323,1488680.766016,337470.432031,84065.197754,124056.730501,28122.536003,7005.433146,921851.923828,29610.781055,18808.593750
15,12h,0.007294,9.627145,137.094302,7.110683,1.000000,0.993750,4,228,60,168,60,35.714286,3271939.245703,462514.491406,124367.031250,297449.022337,42046.771946,11306.093750,1382762.885742,44386.735938,28212.890625
15,24h,0.007394,9.517653,135.238385,6.985317,1.000000,0.993750,4,117,28,89,28,31.460674,3607692.736621,691901.773242,118093.164062,400854.748513,76877.974805,13121.462674,2765495.771484,88714.600586,56425.781250
16,15m,0.006767,9.861451,147.776605,7.176861,1.000000,1.000000,5,10217,2514,7703,2514,32.636635,132268.935303,14542.720605,5185.231934,8817.929020,969.514707,345.682129,28811.328955,983.285547,587.246094
16,30m,0.007012,9.488916,142.607888,7.157921,1.000000,1.000000,5,5071,1218,3853,1218,31.611731,97616.924780,25791.949561,8629.135742,6972.637484,1842.282111,616.366839,57643.870239,1906.571094,1175.537109
16,1h,0.007283,9.248402,137.300577,7.067478,1.000000,1.000000,5,2518,587,1931,587,30.398757,74346.874316,40712.048633,9986.450195,6758.806756,3701.095330,907.859109,14473.771094,3753.142188,2285.156250
16,2h,0.007347,9.279299,136.110071,7.112903,1.000000,1.000000,5,1277,306,971,306,31.513903,341132.214258,83533.778516,25194.118652,26240.939558,6425.675270,1938.009127,230485.480957,7447.413086,4702.148438
16,4h,0.007091,9.466168,141.014483,7.199261,1.000000,1.000000,5,663,168,495,168,33.939394,2608135.331934,237885.263867,89172.636719,153419.725408,13993.250816,5245.449219,460940.961914,14834.826172,9404.296875
16,8h,0.007238,9.604788,138.168564,7.126931,1.000000,1.000000,5,340,88,252,88,34.920635,1506303.290674,346302.731348,93733.435059,125525.274223,28858.560946,7811.119588,921851.923828,29610.781055,18808.593750
16,12h,0.007307,9.549903,136.858822,7.151897,1.000000,1.000000,5,227,58,169,58,34.319527,3282199.697559,467776.795117,135728.896484,252476.899812,35982.830394,10440.684345,1382762.885742,44386.735938,28212.890625
16,24h,0.007562,9.427390,132.243393,7.010954,1.000000,1.000000,5,116,25,91,25,27.472527,3778066.098633,777990.047266,167361.711426,343460.554421,70726.367933,15214.701039,2765495.771484,88714.600586,56425.781250
