Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
25,10.000000,29842,2937,26905,9.841834,0.001342,43.616255,745.239038,4.014492,0.798415,0.923442,4
25,25.000000,35826,8915,26911,24.895327,0.001213,52.357978,824.292703,4.218522,0.798415,0.923442,4
26,0.000000,26894,0,26894,0.000000,0.001554,39.278518,643.354995,4.306641,0.788628,0.907422,4
26,1.000000,27163,266,26897,0.979273,0.001546,39.666989,646.633309,4.315662,0.788628,0.907422,4
26,5.000000,28249,1349,26900,4.778930,0.001516,41.249431,659.806256,4.362950,0.788628,0.907422,4
26,10.000000,29828,2924,26904,9.816280,0.001473,43.553015,678.778693,4.426990,0.788628,0.907422,4
26,25.000000,35806,8899,26907,24.867341,0.001333,52.277580,750.208755,4.682162,0.788628,0.907422,4
27,0.000000,26834,0,26834,0.000000,0.000425,39.315623,2354.140137,3.194258,0.718149,0.751442,4
27,1.000000,27102,266,26836,0.981477,0.000423,39.705514,2366.038624,3.200943,0.718149,0.751442,4
27,5.000000,28217,1377,26840,4.880037,0.000414,41.333436,2414.461987,3.237992,0.718149,0.751442,4
27,10.000000,29788,2946,26842,9.893246,0.000403,43.633002,2483.430928,3.286498,0.718149,0.751442,4
27,25.000000,35753,8908,26845,24.926580,0.000364,52.369615,2745.105138,3.473920,0.718149,0.751442,4
28,0.000000,26934,0,26934,0.000000,0.000421,39.588791,2373.523993,2.255859,0.843729,0.874927,5
28,1.000000,27201,266,26935,0.977905,0.000419,39.979860,2385.421708,2.261238,0.843729,0.874927,5
28,5.000000,28325,1383,26942,4.882613,0.000411,41.622038,2435.204793,2.284477,0.843729,0.874927,5
28,10.000000,29907,2960,26947,9.904036,0.000399,43.942489,2504.954594,2.322863,0.843729,0.874927,5
28,25.000000,35856,8907,26949,24.860553,0.000361,52.686160,2768.210234,2.464022,0.843729,0.874927,5
29,0.000000,26915,0,26915,0.000000,0.000411,39.611057,2433.256012,2.950117,0.842905,0.873818,5
29,1.000000,27185,266,26919,0.978481,0.000409,40.002802,2445.388377,2.956210,0.842905,0.873818,5
29,5.000000,28298,1379,26919,4.873136,0.000401,41.640945,2495.657924,2.986404,0.842905,0.873818,5
29,10.000000,29884,2956,26928,9.894927,0.000390,43.959803,2566.853632,3.028925,0.842905,0.873818,5
29,25.000000,35857,8929,26928,24.907271,0.000352,52.753791,2837.075826,3.189163,0.842905,0.873818,5
30,0.000000,26915,0,26915,0.000000,0.000411,39.611057,2433.256012,2.950117,0.842905,0.873818,5
30,1.000000,27185,266,26919,0.978481,0.000409,40.002802,2445.388377,2.956210,0.842905,0.873818,5
30,5.000000,28298,1379,26919,4.873136,0.000401,41.640945,2495.657924,2.986404,0.842905,0.873818,5
30,10.000000,29884,2956,26928,9.894927,0.000390,43.959803,2566.853632,3.028925,0.842905,0.873818,5
30,25.000000,35857,8929,26928,24.907271,0.000352,52.753791,2837.075826,3.189163,0.842905,0.873818,5
31,0.000000,26837,0,26837,0.000000,0.001650,39.135222,605.898281,5.147383,0.966224,0.968921,5
31,1.000000,27107,266,26841,0.981296,0.001642,39.523356,608.901287,5.157825,0.966224,0.968921,5
31,5.000000,28178,1336,26842,4.741288,0.001609,41.084128,621.676487,5.206024,0.966224,0.968921,5
31,10.000000,29773,2927,26846,9.831055,0.001566,43.402630,638.450335,5.280146,0.966224,0.968921,5
31,25.000000,35637,8781,26856,24.662570,0.001423,51.945528,702.851991,5.543623,0.966224,0.968921,5
32,0.000000,26837,0,26837,0.000000,0.001650,39.135222,605.898281,5.147383,0.966224,0.968921,5
32,1.000000,27107,266,26841,0.981296,0.001642,39.523356,608.901287,5.157825,0.966224,0.968921,5
32,5.000000,28178,1336,26842,4.741288,0.001609,41.084128,621.676487,5.206024,0.966224,0.968921,5
32,10.000000,29773,2927,26846,9.831055,0.001566,43.402630,638.450335,5.280146,0.966224,0.968921,5
32,25.000000,35637,8781,26856,24.662570,0.001423,51.945528,702.851991,5.543623,0.966224,0.968921,5
33,0.000000,26898,0,26898,0.000000,0.001417,39.312821,705.758421,4.062500,0.873347,0.975676,5
33,1.000000,27170,266,26904,0.979021,0.001410,39.701715,709.314156,4.069915,0.873347,0.975676,5
33,5.000000,28270,1365,26905,4.828440,0.001381,41.308183,723.971490,4.113665,0.873347,0.975676,5
33,10.000000,29844,2936,26908,9.841174,0.001344,43.605226,744.199268,4.167705,0.873347,0.975676,5
33,25.000000,35829,8913,26916,24.896034,0.001215,52.344765,822.758286,4.391639,0.873347,0.975676,5
34,0.000000,26898,0,26898,0.000000,0.001417,39.312821,705.758421,4.062500,0.873347,0.975676,5
34,1.000000,27170,266,26904,0.979021,0.001410,39.701715,709.314156,4.069915,0.873347,0.975676,5
34,5.000000,28270,1365,26905,4.828440,0.001381,41.308183,723.971490,4.113665,0.873347,0.975676,5
34,10.000000,29844,2936,26908,9.841174,0.001344,43.605226,744.199268,4.167705,0.873347,0.975676,5
34,25.000000,35829,8913,26916,24.896034,0.001215,52.344765,822.758286,4.391639,0.873347,0.975676,5
35,0.000000,26895,0,26895,0.000000,0.001557,39.269159,642.404761,4.453125,0.865518,0.962861,5
35,1.000000,27165,266,26899,0.979201,0.001549,39.657590,645.682959,4.462503,0.865518,0.962861,5
35,5.000000,28244,1343,26901,4.758533,0.001518,41.230858,658.819985,4.510493,0.865518,0.962861,5
35,10.000000,29825,2922,26903,9.800503,0.001476,43.536047,677.671371,4.580457,0.865518,0.962861,5
35,25.000000,35781,8866,26915,24.803667,0.001336,52.222982,748.272994,4.843882,0.865518,0.962861,5
36,0.000000,26895,0,26895,0.000000,0.001557,39.269159,642.404761,4.453125,0.865518,0.962861,5
36,1.000000,27165,266,26899,0.979201,0.001549,39.657590,645.682959,4.462503,0.865518,0.962861,5
36,5.000000,28244,1343,26901,4.758533,0.001518,41.230858,658.819985,4.510493,0.865518,0.962861,5
36,10.000000,29825,2922,26903,9.800503,0.001476,43.536047,677.671371,4.580457,0.865518,0.962861,5
36,25.000000,35781,8866,26915,24.803667,0.001336,52.222982,748.272994,4.843882,0.865518,0.962861,5
37,0.000000,26835,0,26835,0.000000,0.000425,39.306263,2353.189903,3.340742,0.809135,0.838077,5
37,1.000000,27104,266,26838,0.981405,0.000423,39.696086,2365.088215,3.348052,0.809135,0.838077,5
37,5.000000,28210,1370,26840,4.856434,0.000414,41.311255,2413.065656,3.388554,0.809135,0.838077,5
37,10.000000,29780,2936,26844,9.862324,0.000403,43.606684,2481.915129,3.440878,0.809135,0.838077,5
37,25.000000,35716,8865,26851,24.832008,0.000364,52.292276,2744.032002,3.627801,0.809135,0.838077,5
38,0.000000,26835,0,26835,0.000000,0.000425,39.306263,2353.189903,3.340742,0.809135,0.838077,5
38,1.000000,27104,266,26838,0.981405,0.000423,39.696086,2365.088215,3.348052,0.809135,0.838077,5
38,5.000000,28210,1370,26840,4.856434,0.000414,41.311255,2413.065656,3.388554,0.809135,0.838077,5
